location1Name,location2Name,travelTimeMinutes,travelDistanceKilometers
Goes,"Oberhausen West, emplacement",158,246
Goes,"Oldenzaal, emplacement",184,281
Goes,"Onnen, emplacement noordingang",213,330
Goes,"Onnen, emplacement zuidingang",209,327
Goes,Opladen,176,279
Goes,"Oss, terminal OOC",105,158
Goes,"Pernis, emplacement",74,107
Goes,Rheine,209,322
Goes,"Rheinhausen, emplacement",156,241
Goes,"Roosendaal, emplacement",42,56
Goes,RWG,83,89
Goes,"Sittard, emplacement",113,176
Goes,Sloehaven empl.,15,17
Goes,Steinweg Amsterdam,115,178
Goes,Stroe,126,192
Goes,Stuttgart,387,629
Goes,"Tilburg, industrie",77,115
Goes,"Uitgeest, emplacement",124,193
Goes,"Valburg, emplacement CUP",118,180
Goes,"Venlo, emplacement",129,197
Goes,"Viersen, guterbahnhof",148,223
Goes,"Vlissingen Sloe, emplacement",15,17
Goes,Vopak-Sloe,16,17
Goes,"Waalhaven, emplacement",67,101
Goes,"Waalhaven, kantoor RFO",70,102
Goes,"Westhaven, emplacement",118,180
Goes,Zevenaar grens,141,210
Goes,"Zutphen, emplacement",154,222
"Hengelo, emplacement","Herzogenrath, station",157,239
"Hengelo, emplacement",Holland Cargo Terminal,112,167
"Hengelo, emplacement","Houtrakpolder, emplacement",108,164
"Hengelo, emplacement","IJsselmonde, emplacement",126,187
"Hengelo, emplacement","Kaldenkirchen, station",117,172
"Hengelo, emplacement","Kijfhoek, emplacement",124,189
"Hengelo, emplacement","Köln Eifeltor, emplacement",135,201
"Hengelo, emplacement",Koole Vondelingenweg,136,201
"Hengelo, emplacement","Krefeld Linn, emplacement",105,147
"Hengelo, emplacement","Lage Zwaluwe, emplacement",130,197
"Hengelo, emplacement","Leusden, PON",74,109
"Hengelo, emplacement",Ludwigshafen-Oggersheim,270,421
"Hengelo, emplacement","Maasvlakte, emplacement",152,230
"Hengelo, emplacement",Magdeburg Hbf,233,372
"Hengelo, emplacement","Marl-Sinsen, emplacement",79,104
"Hengelo, emplacement",Matrans Rotterdam Terminal,145,202
"Hengelo, emplacement","Moerdijk, emplacement",135,200
"Hengelo, emplacement",Moers,95,134
"Hengelo, emplacement","Neuss, guterbahnhof",111,160
"Hengelo, emplacement","Nijmegen, emplacement",84,110
"Hengelo, emplacement",NWB terminal,110,164
"Hengelo, emplacement",OBA,108,161
"Hengelo, emplacement","Oberhausen West, emplacement",79,120
"Hengelo, emplacement","Oldenzaal, emplacement",20,13
"Hengelo, emplacement","Onnen, emplacement noordingang",97,131
"Hengelo, emplacement","Onnen, emplacement zuidingang",92,127
"Hengelo, emplacement",Opladen,114,173
"Hengelo, emplacement","Oss, terminal OOC",91,129
"Hengelo, emplacement","Pernis, emplacement",135,201
"Hengelo, emplacement",Rheine,45,53
"Hengelo, emplacement","Rheinhausen, emplacement",98,136
"Hengelo, emplacement","Roosendaal, emplacement",144,216
"Hengelo, emplacement",RWG,156,232
"Hengelo, emplacement","Sittard, emplacement",154,232
"Hengelo, emplacement",Sloehaven empl.,182,280
"Hengelo, emplacement",Steinweg Amsterdam,109,164
"Hengelo, emplacement",Stroe,60,85
"Hengelo, emplacement",Stuttgart,341,543
"Hengelo, emplacement","Tilburg, industrie",117,169
"Hengelo, emplacement","Uitgeest, emplacement",119,174
"Hengelo, emplacement","Valburg, emplacement CUP",75,110
"Hengelo, emplacement","Venlo, emplacement",118,172
"Hengelo, emplacement","Viersen, guterbahnhof",120,177
"Hengelo, emplacement","Vlissingen Sloe, emplacement",182,280
"Hengelo, emplacement",Vopak-Sloe,183,280
"Hengelo, emplacement","Waalhaven, emplacement",131,198
"Hengelo, emplacement","Waalhaven, kantoor RFO",133,199
"Hengelo, emplacement","Westhaven, emplacement",107,160
"Hengelo, emplacement",Zevenaar grens,68,86
"Hengelo, emplacement","Zutphen, emplacement",47,57
"Herzogenrath, station",Holland Cargo Terminal,160,241
"Herzogenrath, station","Houtrakpolder, emplacement",156,237
"Herzogenrath, station","IJsselmonde, emplacement",143,209
"Herzogenrath, station","Kaldenkirchen, station",61,88
"Herzogenrath, station","Kijfhoek, emplacement",130,194
"Herzogenrath, station","Köln Eifeltor, emplacement",55,73
"Herzogenrath, station",Koole Vondelingenweg,150,220
"Herzogenrath, station","Krefeld Linn, emplacement",68,88
"Herzogenrath, station","Lage Zwaluwe, emplacement",122,180
"Herzogenrath, station","Leusden, PON",139,209
"Herzogenrath, station",Ludwigshafen-Oggersheim,185,284
"Herzogenrath, station","Maasvlakte, emplacement",167,249
"Herzogenrath, station",Magdeburg Hbf,306,495
"Herzogenrath, station","Marl-Sinsen, emplacement",109,163
"Herzogenrath, station",Matrans Rotterdam Terminal,157,218
"Herzogenrath, station","Moerdijk, emplacement",129,187
"Herzogenrath, station",Moers,73,104
"Herzogenrath, station","Neuss, guterbahnhof",55,71
"Herzogenrath, station","Nijmegen, emplacement",110,152
"Herzogenrath, station",NWB terminal,157,232
"Herzogenrath, station",OBA,156,232
"Herzogenrath, station","Oberhausen West, emplacement",79,118
"Herzogenrath, station","Oldenzaal, emplacement",159,229
"Herzogenrath, station","Onnen, emplacement noordingang",224,342
"Herzogenrath, station","Onnen, emplacement zuidingang",220,339
"Herzogenrath, station",Opladen,65,87
"Herzogenrath, station","Oss, terminal OOC",108,154
"Herzogenrath, station","Pernis, emplacement",149,219
"Herzogenrath, station",Rheine,157,239
"Herzogenrath, station","Rheinhausen, emplacement",69,96
"Herzogenrath, station","Roosendaal, emplacement",127,186
"Herzogenrath, station",RWG,172,251
"Herzogenrath, station","Sittard, emplacement",31,31
"Herzogenrath, station",Sloehaven empl.,136,207
"Herzogenrath, station",Steinweg Amsterdam,159,240
"Herzogenrath, station",Stroe,143,202
"Herzogenrath, station",Stuttgart,275,437
"Herzogenrath, station","Tilburg, industrie",95,135
"Herzogenrath, station","Uitgeest, emplacement",166,255
"Herzogenrath, station","Valburg, emplacement CUP",115,169
"Herzogenrath, station","Venlo, emplacement",68,88
"Herzogenrath, station","Viersen, guterbahnhof",57,75
"Herzogenrath, station","Vlissingen Sloe, emplacement",137,207
"Herzogenrath, station",Vopak-Sloe,137,207
"Herzogenrath, station","Waalhaven, emplacement",143,213
"Herzogenrath, station","Waalhaven, kantoor RFO",146,214
"Herzogenrath, station","Westhaven, emplacement",155,232
"Herzogenrath, station",Zevenaar grens,130,200
"Herzogenrath, station","Zutphen, emplacement",151,203
Holland Cargo Terminal,"Houtrakpolder, emplacement",5,4
Holland Cargo Terminal,"IJsselmonde, emplacement",62,88
Holland Cargo Terminal,"Kaldenkirchen, station",130,196
Holland Cargo Terminal,"Kijfhoek, emplacement",64,94
Holland Cargo Terminal,"Köln Eifeltor, emplacement",186,291
Holland Cargo Terminal,Koole Vondelingenweg,60,83
Holland Cargo Terminal,"Krefeld Linn, emplacement",152,225
Holland Cargo Terminal,"Lage Zwaluwe, emplacement",75,111
Holland Cargo Terminal,"Leusden, PON",49,72
Holland Cargo Terminal,Ludwigshafen-Oggersheim,317,495
Holland Cargo Terminal,"Maasvlakte, emplacement",77,111
Holland Cargo Terminal,Magdeburg Hbf,328,535
Holland Cargo Terminal,"Marl-Sinsen, emplacement",149,238
Holland Cargo Terminal,Matrans Rotterdam Terminal,70,85
Holland Cargo Terminal,"Moerdijk, emplacement",80,115
Holland Cargo Terminal,Moers,141,213
Holland Cargo Terminal,"Neuss, guterbahnhof",159,242
Holland Cargo Terminal,"Nijmegen, emplacement",95,132
Holland Cargo Terminal,NWB terminal,11,7
Holland Cargo Terminal,OBA,14,10
Holland Cargo Terminal,"Oberhausen West, emplacement",129,209
Holland Cargo Terminal,"Oldenzaal, emplacement",115,176
Holland Cargo Terminal,"Onnen, emplacement noordingang",129,202
Holland Cargo Terminal,"Onnen, emplacement zuidingang",130,206
Holland Cargo Terminal,Opladen,165,262
Holland Cargo Terminal,"Oss, terminal OOC",86,125
Holland Cargo Terminal,"Pernis, emplacement",60,82
Holland Cargo Terminal,Rheine,140,216
Holland Cargo Terminal,"Rheinhausen, emplacement",148,226
Holland Cargo Terminal,"Roosendaal, emplacement",89,131
Holland Cargo Terminal,RWG,82,113
Holland Cargo Terminal,"Sittard, emplacement",138,210
Holland Cargo Terminal,Sloehaven empl.,122,190
Holland Cargo Terminal,Steinweg Amsterdam,10,7
Holland Cargo Terminal,Stroe,58,86
Holland Cargo Terminal,Stuttgart,392,632
Holland Cargo Terminal,"Tilburg, industrie",89,127
Holland Cargo Terminal,"Uitgeest, emplacement",22,27
Holland Cargo Terminal,"Valburg, emplacement CUP",84,128
Holland Cargo Terminal,"Venlo, emplacement",129,189
Holland Cargo Terminal,"Viersen, guterbahnhof",148,215
Holland Cargo Terminal,"Vlissingen Sloe, emplacement",123,190
Holland Cargo Terminal,Vopak-Sloe,124,189
Holland Cargo Terminal,"Waalhaven, emplacement",55,80
Holland Cargo Terminal,"Waalhaven, kantoor RFO",59,83
Holland Cargo Terminal,"Westhaven, emplacement",13,9
Holland Cargo Terminal,Zevenaar grens,88,129
Holland Cargo Terminal,"Zutphen, emplacement",89,126
"Houtrakpolder, emplacement","IJsselmonde, emplacement",58,85
"Houtrakpolder, emplacement","Kaldenkirchen, station",126,193
"Houtrakpolder, emplacement","Kijfhoek, emplacement",60,91
"Houtrakpolder, emplacement","Köln Eifeltor, emplacement",181,287
"Houtrakpolder, emplacement",Koole Vondelingenweg,56,79
"Houtrakpolder, emplacement","Krefeld Linn, emplacement",148,222
"Houtrakpolder, emplacement","Lage Zwaluwe, emplacement",71,108
"Houtrakpolder, emplacement","Leusden, PON",45,68
"Houtrakpolder, emplacement",Ludwigshafen-Oggersheim,312,492
"Houtrakpolder, emplacement","Maasvlakte, emplacement",72,108
"Houtrakpolder, emplacement",Magdeburg Hbf,324,531
"Houtrakpolder, emplacement","Marl-Sinsen, emplacement",145,235
"Houtrakpolder, emplacement",Matrans Rotterdam Terminal,65,82
"Houtrakpolder, emplacement","Moerdijk, emplacement",76,112
"Houtrakpolder, emplacement",Moers,136,210
"Houtrakpolder, emplacement","Neuss, guterbahnhof",154,238
"Houtrakpolder, emplacement","Nijmegen, emplacement",90,128
"Houtrakpolder, emplacement",NWB terminal,7,4
"Houtrakpolder, emplacement",OBA,10,7
"Houtrakpolder, emplacement","Oberhausen West, emplacement",125,206
"Houtrakpolder, emplacement","Oldenzaal, emplacement",111,172
"Houtrakpolder, emplacement","Onnen, emplacement noordingang",125,198
"Houtrakpolder, emplacement","Onnen, emplacement zuidingang",126,203
"Houtrakpolder, emplacement",Opladen,160,259
"Houtrakpolder, emplacement","Oss, terminal OOC",81,122
"Houtrakpolder, emplacement","Pernis, emplacement",55,79
"Houtrakpolder, emplacement",Rheine,136,213
"Houtrakpolder, emplacement","Rheinhausen, emplacement",143,223
"Houtrakpolder, emplacement","Roosendaal, emplacement",85,128
"Houtrakpolder, emplacement",RWG,78,110
"Houtrakpolder, emplacement","Sittard, emplacement",133,206
"Houtrakpolder, emplacement",Sloehaven empl.,118,186
"Houtrakpolder, emplacement",Steinweg Amsterdam,6,4
"Houtrakpolder, emplacement",Stroe,53,83
"Houtrakpolder, emplacement",Stuttgart,387,628
"Houtrakpolder, emplacement","Tilburg, industrie",84,124
"Houtrakpolder, emplacement","Uitgeest, emplacement",22,31
"Houtrakpolder, emplacement","Valburg, emplacement CUP",80,124
"Houtrakpolder, emplacement","Venlo, emplacement",124,186
"Houtrakpolder, emplacement","Viersen, guterbahnhof",144,211
"Houtrakpolder, emplacement","Vlissingen Sloe, emplacement",118,186
"Houtrakpolder, emplacement",Vopak-Sloe,119,186
"Houtrakpolder, emplacement","Waalhaven, emplacement",51,77
"Houtrakpolder, emplacement","Waalhaven, kantoor RFO",55,79
"Houtrakpolder, emplacement","Westhaven, emplacement",9,6
"Houtrakpolder, emplacement",Zevenaar grens,84,126
"Houtrakpolder, emplacement","Zutphen, emplacement",85,122
"IJsselmonde, emplacement","Kaldenkirchen, station",113,169
"IJsselmonde, emplacement","Kijfhoek, emplacement",14,14
"IJsselmonde, emplacement","Köln Eifeltor, emplacement",171,260
"IJsselmonde, emplacement",Koole Vondelingenweg,20,18
"IJsselmonde, emplacement","Krefeld Linn, emplacement",136,197
"IJsselmonde, emplacement","Lage Zwaluwe, emplacement",25,31
"IJsselmonde, emplacement","Leusden, PON",58,83
"IJsselmonde, emplacement",Ludwigshafen-Oggersheim,299,468
"IJsselmonde, emplacement","Maasvlakte, emplacement",37,47
"IJsselmonde, emplacement",Magdeburg Hbf,344,557
"IJsselmonde, emplacement","Marl-Sinsen, emplacement",151,239
"IJsselmonde, emplacement",Matrans Rotterdam Terminal,27,15
"IJsselmonde, emplacement","Moerdijk, emplacement",30,35
"IJsselmonde, emplacement",Moers,124,185
"IJsselmonde, emplacement","Neuss, guterbahnhof",142,214
"IJsselmonde, emplacement","Nijmegen, emplacement",78,104
"IJsselmonde, emplacement",NWB terminal,62,88
"IJsselmonde, emplacement",OBA,65,91
"IJsselmonde, emplacement","Oberhausen West, emplacement",129,197
"IJsselmonde, emplacement","Oldenzaal, emplacement",132,198
"IJsselmonde, emplacement","Onnen, emplacement noordingang",161,247
"IJsselmonde, emplacement","Onnen, emplacement zuidingang",157,243
"IJsselmonde, emplacement",Opladen,164,247
"IJsselmonde, emplacement","Oss, terminal OOC",70,97
"IJsselmonde, emplacement","Pernis, emplacement",20,17
"IJsselmonde, emplacement",Rheine,156,239
"IJsselmonde, emplacement","Rheinhausen, emplacement",131,198
"IJsselmonde, emplacement","Roosendaal, emplacement",39,51
"IJsselmonde, emplacement",RWG,43,49
"IJsselmonde, emplacement","Sittard, emplacement",118,176
"IJsselmonde, emplacement",Sloehaven empl.,72,107
"IJsselmonde, emplacement",Steinweg Amsterdam,61,88
"IJsselmonde, emplacement",Stroe,74,108
"IJsselmonde, emplacement",Stuttgart,390,617
"IJsselmonde, emplacement","Tilburg, industrie",54,75
"IJsselmonde, emplacement","Uitgeest, emplacement",70,103
"IJsselmonde, emplacement","Valburg, emplacement CUP",68,100
"IJsselmonde, emplacement","Venlo, emplacement",111,162
"IJsselmonde, emplacement","Viersen, guterbahnhof",131,188
"IJsselmonde, emplacement","Vlissingen Sloe, emplacement",72,107
"IJsselmonde, emplacement",Vopak-Sloe,73,107
"IJsselmonde, emplacement","Waalhaven, emplacement",14,7
"IJsselmonde, emplacement","Waalhaven, kantoor RFO",14,7
"IJsselmonde, emplacement","Westhaven, emplacement",64,90
"IJsselmonde, emplacement",Zevenaar grens,90,130
"IJsselmonde, emplacement","Zutphen, emplacement",104,142
"Kaldenkirchen, station","Kijfhoek, emplacement",101,156
"Kaldenkirchen, station","Köln Eifeltor, emplacement",62,90
"Kaldenkirchen, station",Koole Vondelingenweg,122,181
"Kaldenkirchen, station","Krefeld Linn, emplacement",42,47
"Kaldenkirchen, station","Lage Zwaluwe, emplacement",93,141
"Kaldenkirchen, station","Leusden, PON",92,136
"Kaldenkirchen, station",Ludwigshafen-Oggersheim,191,301
"Kaldenkirchen, station","Maasvlakte, emplacement",139,210
"Kaldenkirchen, station",Magdeburg Hbf,277,452
"Kaldenkirchen, station","Marl-Sinsen, emplacement",70,98
"Kaldenkirchen, station",Matrans Rotterdam Terminal,129,178
"Kaldenkirchen, station","Moerdijk, emplacement",100,148
"Kaldenkirchen, station",Moers,32,40
"Kaldenkirchen, station","Neuss, guterbahnhof",36,49
"Kaldenkirchen, station","Nijmegen, emplacement",54,74
"Kaldenkirchen, station",NWB terminal,126,187
"Kaldenkirchen, station",OBA,126,188
"Kaldenkirchen, station","Oberhausen West, emplacement",41,53
"Kaldenkirchen, station","Oldenzaal, emplacement",120,164
"Kaldenkirchen, station","Onnen, emplacement noordingang",168,264
"Kaldenkirchen, station","Onnen, emplacement zuidingang",164,260
"Kaldenkirchen, station",Opladen,61,88
"Kaldenkirchen, station","Oss, terminal OOC",64,89
"Kaldenkirchen, station","Pernis, emplacement",121,180
"Kaldenkirchen, station",Rheine,118,174
"Kaldenkirchen, station","Rheinhausen, emplacement",38,48
"Kaldenkirchen, station","Roosendaal, emplacement",103,154
"Kaldenkirchen, station",RWG,144,212
"Kaldenkirchen, station","Sittard, emplacement",46,62
"Kaldenkirchen, station",Sloehaven empl.,134,212
"Kaldenkirchen, station",Steinweg Amsterdam,128,195
"Kaldenkirchen, station",Stroe,88,123
"Kaldenkirchen, station",Stuttgart,279,440
"Kaldenkirchen, station","Tilburg, industrie",65,96
"Kaldenkirchen, station","Uitgeest, emplacement",136,210
"Kaldenkirchen, station","Valburg, emplacement CUP",59,90
"Kaldenkirchen, station","Venlo, emplacement",11,6
"Kaldenkirchen, station","Viersen, guterbahnhof",22,21
"Kaldenkirchen, station","Vlissingen Sloe, emplacement",134,212
"Kaldenkirchen, station",Vopak-Sloe,135,212
"Kaldenkirchen, station","Waalhaven, emplacement",115,174
"Kaldenkirchen, station","Waalhaven, kantoor RFO",118,175
"Kaldenkirchen, station","Westhaven, emplacement",125,187
"Kaldenkirchen, station",Zevenaar grens,81,121
"Kaldenkirchen, station","Zutphen, emplacement",96,124
"Kijfhoek, emplacement","Köln Eifeltor, emplacement",159,245
"Kijfhoek, emplacement",Koole Vondelingenweg,22,27
"Kijfhoek, emplacement","Krefeld Linn, emplacement",131,193
"Kijfhoek, emplacement","Lage Zwaluwe, emplacement",14,19
"Kijfhoek, emplacement","Leusden, PON",56,85
"Kijfhoek, emplacement",Ludwigshafen-Oggersheim,288,456
"Kijfhoek, emplacement","Maasvlakte, emplacement",39,56
"Kijfhoek, emplacement",Magdeburg Hbf,342,559
"Kijfhoek, emplacement","Marl-Sinsen, emplacement",147,237
"Kijfhoek, emplacement",Matrans Rotterdam Terminal,29,24
"Kijfhoek, emplacement","Moerdijk, emplacement",19,22
"Kijfhoek, emplacement",Moers,120,184
"Kijfhoek, emplacement","Neuss, guterbahnhof",133,201
"Kijfhoek, emplacement","Nijmegen, emplacement",74,102
"Kijfhoek, emplacement",NWB terminal,62,93
"Kijfhoek, emplacement",OBA,66,96
"Kijfhoek, emplacement","Oberhausen West, emplacement",124,195
"Kijfhoek, emplacement","Oldenzaal, emplacement",129,200
"Kijfhoek, emplacement","Onnen, emplacement noordingang",159,249
"Kijfhoek, emplacement","Onnen, emplacement zuidingang",155,245
"Kijfhoek, emplacement",Opladen,159,243
"Kijfhoek, emplacement","Oss, terminal OOC",65,94
"Kijfhoek, emplacement","Pernis, emplacement",22,26
"Kijfhoek, emplacement",Rheine,154,241
"Kijfhoek, emplacement","Rheinhausen, emplacement",127,194
"Kijfhoek, emplacement","Roosendaal, emplacement",28,38
"Kijfhoek, emplacement",RWG,44,58
"Kijfhoek, emplacement","Sittard, emplacement",107,163
"Kijfhoek, emplacement",Sloehaven empl.,65,102
"Kijfhoek, emplacement",Steinweg Amsterdam,62,93
"Kijfhoek, emplacement",Stroe,72,110
"Kijfhoek, emplacement",Stuttgart,377,594
"Kijfhoek, emplacement","Tilburg, industrie",43,62
"Kijfhoek, emplacement","Uitgeest, emplacement",70,108
"Kijfhoek, emplacement","Valburg, emplacement CUP",63,98
"Kijfhoek, emplacement","Venlo, emplacement",100,150
"Kijfhoek, emplacement","Viersen, guterbahnhof",120,176
"Kijfhoek, emplacement","Vlissingen Sloe, emplacement",66,102
"Kijfhoek, emplacement",Vopak-Sloe,67,102
"Kijfhoek, emplacement","Waalhaven, emplacement",15,20
"Kijfhoek, emplacement","Waalhaven, kantoor RFO",18,21
"Kijfhoek, emplacement","Westhaven, emplacement",65,95
"Kijfhoek, emplacement",Zevenaar grens,86,129
"Kijfhoek, emplacement","Zutphen, emplacement",99,140
"Köln Eifeltor, emplacement",Koole Vondelingenweg,178,273
"Köln Eifeltor, emplacement","Krefeld Linn, emplacement",55,68
"Köln Eifeltor, emplacement","Lage Zwaluwe, emplacement",151,231
"Köln Eifeltor, emplacement","Leusden, PON",143,221
"Köln Eifeltor, emplacement",Ludwigshafen-Oggersheim,153,233
"Köln Eifeltor, emplacement","Maasvlakte, emplacement",196,302
"Köln Eifeltor, emplacement",Magdeburg Hbf,272,446
"Köln Eifeltor, emplacement","Marl-Sinsen, emplacement",79,115
"Köln Eifeltor, emplacement",Matrans Rotterdam Terminal,186,270
"Köln Eifeltor, emplacement","Moerdijk, emplacement",157,239
"Köln Eifeltor, emplacement",Moers,60,84
"Köln Eifeltor, emplacement","Neuss, guterbahnhof",40,50
"Köln Eifeltor, emplacement","Nijmegen, emplacement",111,166
"Köln Eifeltor, emplacement",NWB terminal,180,286
"Köln Eifeltor, emplacement",OBA,179,283
